Date,06614800,06746095,07083000,07105945,09034900,09035800,09035900,09047700,09065500,09066000,09066200,09066300,09081600,09107000,09306242,09352900,WY
1993-12-01,,,,,-0.14934470472806777,,,,,,,,,,,,1994
1994-03-01,,,,,-0.8472556773306088,,,,,,,,,,,,1994
1994-06-01,,,,,-0.6818505281967423,,,,,,,,,,,,1994
1994-09-01,,,,,-0.07258577933240073,,,,,,,,,,,,1994
1994-12-01,,,,,0.15298273252651068,,,,,,,,,,,,1995
1995-03-01,,,,,1.6486925017654774,,,,,,,,,,,,1995
1995-06-01,,,,,0.17235606775777285,,,,,,,,,,,,1995
1995-09-01,,,,,0.6686921994245445,,,,,,,,,,,,1995
1995-12-01,,,,,0.902780602491691,,,,,,,,,,,,1996
1996-03-01,,,,,0.194254351785247,,,,,,,,,,,,1996
1996-06-01,,,,,-0.9732809866474126,,,,,,,,,,,,1996
1996-09-01,,,,,1.5033013951036283,,,,,,,,,,,,1996
1996-12-01,,,,,0.9508391570232517,,,,,,,,,,,,1997
1997-03-01,,,,,0.3628362787475855,,,,,,,,,,,,1997
1997-06-01,,,,,0.016864694472105823,,,,,,,,,,,,1997
1997-09-01,,,,,0.2828826822799609,,,,,,,,,,,,1997
1997-12-01,,,,,-0.20686149463937345,,,,,,,,,,,,1998
1998-03-01,,,,,-0.5411864850640247,,,,,,,,,,,,1998
1998-06-01,,,,,0.9964006000589543,,,,,,,,,,,,1998
1998-09-01,,,,,-0.012788138935438936,,,,,,,,,,,,1998
1998-12-01,,,,,-0.15978028374199787,,,,,,,,,,,,1999
1999-03-01,,,,,0.04904210331347792,,,,,,,,,,,,1999
1999-06-01,,,,,0.8455428988904872,,,,,,,,,,,,1999
1999-09-01,,,,,-1.0448546891526336,,,,,,,,,,,,1999
1999-12-01,,,,,0.7545197733647904,,,,,,,,,,,,2000
2000-03-01,,,,,0.3436829739362941,,,,,,,,,,,,2000
2000-06-01,,,,,0.5075201596286741,,,,,,,,,,,,2000
2000-09-01,,,,,-0.06318712237449749,,,,,,,,,,,,2000
2000-12-01,,,,,-0.4999684340572266,,,,,,,,,,,,2001
2001-03-01,,,,,-0.07317137057599096,,,,,,,,,,,,2001
2001-06-01,,,,,-0.07254676695072139,,,,,,,,,,,,2001
2001-09-01,,,,,0.018932044514893213,,,,,,,,,,,,2001
2001-12-01,,,,,-0.5413575108574743,,,,,,,,,,,,2002
2002-03-01,,,,,-1.2251294566858364,,,,,,,,,,,,2002
2002-06-01,,,,,-0.5035417932660998,,,,,,,,,,,,2002
2002-09-01,,,,,1.0754019336642677,,,,,,,,,,,,2002
2002-12-01,,,,,-0.24398049591199325,,,,,,,,,,,,2003
2003-03-01,,,,,0.7540933339437121,,,,,,,,,,,,2003
2003-06-01,,,,,1.4735876422919427,,,,,,,,,,,,2003
2003-09-01,,,,,-0.07118556067470376,,,,,,,,,,,,2003
2003-12-01,,,,,-0.35784078719976903,,,,,,,,,,,,2004
2004-03-01,,,,,-0.558063703226696,,,,,,,,,,,,2004
2004-06-01,,,,,-0.021017534732293605,,,,,,,,,,,,2004
2004-09-01,,,,,0.2904317573999531,,,,,,,,,,,,2004
2004-12-01,,,,,0.20139590439311078,,,,,,,,,,,,2005
2005-03-01,,,,,-0.3950919455681178,,,,,,,,,,,,2005
2005-06-01,,,,,0.30729773968344537,,,,,,,,,,,,2005
2005-09-01,,,,,1.1806538778569164,,,,,,,,,,,,2005
2005-12-01,,,,,0.8021535746610594,,,,,,,,,,,,2006
2006-03-01,,,,,-0.5520051723121058,,,,,,,,,,,,2006
2006-06-01,,,,,-0.34860771260809004,,,,,,,,,,,,2006
2006-09-01,,,,,1.201641570501651,,,,,,,,,,,,2006
2006-12-01,,,,,-0.35471851795494086,,,,,,,,,,,,2007
2007-03-01,,,,,-0.41277081836250035,,,,,,,,,,,,2007
2007-06-01,,,,,-0.1062063651096166,,,,,,,,,,,,2007
2007-09-01,,,,,0.21812442188560915,,,,,,,,,,,,2007
2007-12-01,,,,,1.1014303232644673,,,,,,,,,,,,2008
2008-03-01,,,,,0.497631373846243,,,,,,,,,,,,2008
2008-06-01,,,,,-0.5400169341032629,,,,,,,,,,,,2008
2008-09-01,,,,,-0.42023674645986225,,,,,,,,,,,,2008
2008-12-01,,,,,0.6660373091369034,,,,,,,,,,,,2009
2009-03-01,,,,,0.20387126364486932,,,,,,,,,,,,2009
2009-06-01,,,,,0.12986171879249236,,,,,,,,,,,,2009
2009-09-01,,,,,-0.27458458673462993,,,,,,,,,,,,2009
2009-12-01,,,,,-0.13250531236240473,,,,,,,,,,,,2010
2010-03-01,,,,,0.8446832656563007,,,,,,,,,,,,2010
2010-06-01,,,,,-0.2237616283000776,,,,,,,,,,,,2010
2010-09-01,,,,,-0.05674875580771025,,,,,,,,,,,,2010
2010-12-01,,,,,0.581485157651141,,,,,,,,,,,,2011
2011-03-01,,,,,1.5125344759779822,,,,,,,,,,,,2011
2011-06-01,,,,,-0.7237983607125239,,,,,,,,,,,,2011
2011-09-01,,,,,-0.2383690868211297,,,,,,,,,,,,2011
2011-12-01,,,,,-0.725661759060059,,,,,,,,,,,,2012
2012-03-01,,,,,-1.3142126783276475,,,,,,,,,,,,2012
2012-06-01,,,,,-0.1322381683826037,,,,,,,,,,,,2012
2012-09-01,,,,,-0.7694537780368612,,,,,,,,,,,,2012
2012-12-01,,,,,-0.868260114798673,,,,,,,,,,,,2013
2013-03-01,,,,,-0.1294292746524631,,,,,,,,,,,,2013
2013-06-01,,,,,0.0512076504020881,,,,,,,,,,,,2013
2013-09-01,,,,,0.2846960753548058,,,,,,,,,,,,2013
2013-12-01,,,,,-0.23766808010024423,,,,,,,,,,,,2014
2014-03-01,,,,,-0.4576005182796806,,,,,,,,,,,,2014
2014-06-01,,,,,0.12344224577084528,,,,,,,,,,,,2014
2014-09-01,,,,,-0.13772102538083553,,,,,,,,,,,,2014
2014-12-01,,,,,-0.6739153801086073,,,,,,,,,,,,2015
2015-03-01,,,,,-0.5763347170138481,,,,,,,,,,,,2015
2015-06-01,,,,,0.39667823851557726,,,,,,,,,,,,2015
2015-09-01,,,,,-0.37233874259381866,,,,,,,,,,,,2015
2015-12-01,,,,,-0.6520961989180372,,,,,,,,,,,,2016
2016-03-01,,,,,-0.32923320991671906,,,,,,,,,,,,2016
2016-06-01,,,,,0.3120251484095884,,,,,,,,,,,,2016
2016-09-01,,,,,-1.115595960217442,,,,,,,,,,,,2016
2016-12-01,,,,,0.10936267014107956,,,,,,,,,,,,2017
2017-03-01,,,,,-0.8199276146227343,,,,,,,,,,,,2017
2017-06-01,,,,,-1.0597091014796904,,,,,,,,,,,,2017
2017-09-01,,,,,-0.7236224885870907,,,,,,,,,,,,2017
2017-12-01,,,,,-0.7865756123019766,,,,,,,,,,,,2018
2018-03-01,,,,,-0.7205869817899702,,,,,,,,,,,,2018
2018-06-01,,,,,-0.41783877497376365,,,,,,,,,,,,2018
2018-09-01,,,,,-0.12380596122017629,,,,,,,,,,,,2018
2018-12-01,,,,,-0.41211842807422666,,,,,,,,,,,,2019
2019-03-01,,,,,0.6786029017817456,,,,,,,,,,,,2019
2019-06-01,,,,,-0.3080360058688533,,,,,,,,,,,,2019
2019-09-01,,,,,-0.5631405979867691,,,,,,,,,,,,2019
2019-12-01,,,,,0.17584908816469683,,,,,,,,,,,,2020
2020-03-01,,,,,-1.0765669277897576,,,,,,,,,,,,2020
2020-06-01,,,,,-0.6485480902187359,,,,,,,,,,,,2020
2020-09-01,,,,,-1.0333320382758042,,,,,,,,,,,,2020
2020-12-01,,,,,-0.871757146065138,,,,,,,,,,,,2021
2021-03-01,,,,,-1.0626061781225626,,,,,,,,,,,,2021
2021-06-01,,,,,0.0735310105445859,,,,,,,,,,,,2021
2021-09-01,,,,,-0.3416417921470962,,,,,,,,,,,,2021
2021-12-01,,,,,-0.3795678772615107,,,,,,,,,,,,2022
2022-03-01,,,,,-0.8123464108371472,,,,,,,,,,,,2022
2022-06-01,,,,,0.1292828738085186,,,,,,,,,,,,2022
2022-09-01,,,,,-0.2886642931913269,,,,,,,,,,,,2022
2004-09-01,,,,,,0.9302778397861278,,,,,,,,,,,2004
2004-12-01,,,,,,-0.27666815959440955,,,,,,,,,,,2005
2005-03-01,,,,,,0.20632257919927463,,,,,,,,,,,2005
2005-06-01,,,,,,-0.27827687302660115,,,,,,,,,,,2005
2005-09-01,,,,,,0.23037530956322327,,,,,,,,,,,2005
2005-12-01,,,,,,-0.9652072673552324,,,,,,,,,,,2006
2006-03-01,,,,,,-0.699731549494009,,,,,,,,,,,2006
2006-06-01,,,,,,0.8529971692012523,,,,,,,,,,,2006
2006-09-01,,,,,,1.051691082451841,,,,,,,,,,,2006
2006-12-01,,,,,,1.4154824383233056,,,,,,,,,,,2007
2007-03-01,,,,,,0.410906517770286,,,,,,,,,,,2007
2007-06-01,,,,,,0.17049957456964934,,,,,,,,,,,2007
2007-09-01,,,,,,-0.46676237984939206,,,,,,,,,,,2007
2007-12-01,,,,,,1.046070464875969,,,,,,,,,,,2008
2008-03-01,,,,,,-0.4614642605524123,,,,,,,,,,,2008
2008-06-01,,,,,,-0.1450898805750896,,,,,,,,,,,2008
2008-09-01,,,,,,-0.45658134606180334,,,,,,,,,,,2008
2008-12-01,,,,,,-0.2621171990487379,,,,,,,,,,,2009
2009-03-01,,,,,,0.9954801858060981,,,,,,,,,,,2009
2009-06-01,,,,,,0.7691526444331507,,,,,,,,,,,2009
2009-09-01,,,,,,0.7831874733514061,,,,,,,,,,,2009
2009-12-01,,,,,,-0.24020081392167547,,,,,,,,,,,2010
2010-03-01,,,,,,0.5784986486275842,,,,,,,,,,,2010
2010-06-01,,,,,,0.12831950983099402,,,,,,,,,,,2010
2010-09-01,,,,,,-0.6908210018438277,,,,,,,,,,,2010
2010-12-01,,,,,,-0.4004754600238965,,,,,,,,,,,2011
2011-03-01,,,,,,-0.5566741139572933,,,,,,,,,,,2011
2011-06-01,,,,,,-0.3273388684861072,,,,,,,,,,,2011
2011-09-01,,,,,,0.5682430953327035,,,,,,,,,,,2011
2011-12-01,,,,,,0.2730909401117701,,,,,,,,,,,2012
2012-03-01,,,,,,-0.862405239013591,,,,,,,,,,,2012
2012-06-01,,,,,,-0.74730991072764,,,,,,,,,,,2012
2012-09-01,,,,,,-0.3767089615787212,,,,,,,,,,,2012
2012-12-01,,,,,,0.08573107083579287,,,,,,,,,,,2013
2013-03-01,,,,,,-0.4221123053080409,,,,,,,,,,,2013
2013-06-01,,,,,,-0.024830251503443024,,,,,,,,,,,2013
2013-09-01,,,,,,1.0366365978104537,,,,,,,,,,,2013
2013-12-01,,,,,,-0.5438196864682417,,,,,,,,,,,2014
2014-03-01,,,,,,-0.5009092926365446,,,,,,,,,,,2014
2014-06-01,,,,,,0.02691216508597283,,,,,,,,,,,2014
2014-09-01,,,,,,0.3651042347195244,,,,,,,,,,,2014
2014-12-01,,,,,,0.8716851274406651,,,,,,,,,,,2015
2015-03-01,,,,,,1.058025580583083,,,,,,,,,,,2015
2015-06-01,,,,,,-0.11043726229192283,,,,,,,,,,,2015
2015-09-01,,,,,,0.4128516680881639,,,,,,,,,,,2015
2015-12-01,,,,,,0.11618983305994893,,,,,,,,,,,2016
2016-03-01,,,,,,0.6743117698856785,,,,,,,,,,,2016
2016-06-01,,,,,,-0.1084066807162792,,,,,,,,,,,2016
2016-09-01,,,,,,-0.479125591060991,,,,,,,,,,,2016
2016-12-01,,,,,,0.3411784613015032,,,,,,,,,,,2017
2017-03-01,,,,,,0.6248501452254835,,,,,,,,,,,2017
2017-06-01,,,,,,0.4926969739407777,,,,,,,,,,,2017
2017-09-01,,,,,,-0.8728041587158626,,,,,,,,,,,2017
2017-12-01,,,,,,-0.6453375540006623,,,,,,,,,,,2018
2018-03-01,,,,,,-0.8839844530134101,,,,,,,,,,,2018
2018-06-01,,,,,,-0.620113986018213,,,,,,,,,,,2018
2018-09-01,,,,,,-0.16794618916581877,,,,,,,,,,,2018
2018-12-01,,,,,,0.06730876348873747,,,,,,,,,,,2019
2019-03-01,,,,,,-0.09900324127577505,,,,,,,,,,,2019
2019-06-01,,,,,,-0.006559498025945943,,,,,,,,,,,2019
2019-09-01,,,,,,0.13811839693541184,,,,,,,,,,,2019
2019-12-01,,,,,,-0.048063624669426944,,,,,,,,,,,2020
2020-03-01,,,,,,-0.8189530196482359,,,,,,,,,,,2020
2020-06-01,,,,,,-0.06474616930071558,,,,,,,,,,,2020
2020-09-01,,,,,,-0.5936317367551874,,,,,,,,,,,2020
2020-12-01,,,,,,-0.5842956335740028,,,,,,,,,,,2021
2021-03-01,,,,,,0.7298288676251347,,,,,,,,,,,2021
2021-06-01,,,,,,-0.6436421480706188,,,,,,,,,,,2021
2021-09-01,,,,,,-0.6765706251410215,,,,,,,,,,,2021
2021-12-01,,,,,,-0.23418580114644927,,,,,,,,,,,2022
2022-03-01,,,,,,0.02701318017668735,,,,,,,,,,,2022
2022-06-01,,,,,,0.6361734916807812,,,,,,,,,,,2022
2022-09-01,,,,,,-1.300841074074768,,,,,,,,,,,2022
2004-09-01,,,,,,,0.9302778397861274,,,,,,,,,,2004
2004-12-01,,,,,,,-0.27666815959440927,,,,,,,,,,2005
2005-03-01,,,,,,,0.2063225791992744,,,,,,,,,,2005
2005-06-01,,,,,,,-0.2782768730266018,,,,,,,,,,2005
2005-09-01,,,,,,,0.23037530956322305,,,,,,,,,,2005
2005-12-01,,,,,,,-0.9652072673552321,,,,,,,,,,2006
2006-03-01,,,,,,,-0.699731549494009,,,,,,,,,,2006
2006-06-01,,,,,,,0.8529971692012519,,,,,,,,,,2006
2006-09-01,,,,,,,1.0516910824518408,,,,,,,,,,2006
2006-12-01,,,,,,,1.415482438323306,,,,,,,,,,2007
2007-03-01,,,,,,,0.410906517770286,,,,,,,,,,2007
2007-06-01,,,,,,,0.17049957456964912,,,,,,,,,,2007
2007-09-01,,,,,,,-0.4667623798493924,,,,,,,,,,2007
2007-12-01,,,,,,,1.0460704648759693,,,,,,,,,,2008
2008-03-01,,,,,,,-0.4614642605524123,,,,,,,,,,2008
2008-06-01,,,,,,,-0.14508988057508995,,,,,,,,,,2008
2008-09-01,,,,,,,-0.4565813460618035,,,,,,,,,,2008
2008-12-01,,,,,,,-0.2621171990487376,,,,,,,,,,2009
2009-03-01,,,,,,,0.9954801858060983,,,,,,,,,,2009
2009-06-01,,,,,,,0.7691526444331503,,,,,,,,,,2009
2009-09-01,,,,,,,0.783187473351406,,,,,,,,,,2009
2009-12-01,,,,,,,-0.24020081392167536,,,,,,,,,,2010
2010-03-01,,,,,,,0.5784986486275838,,,,,,,,,,2010
2010-06-01,,,,,,,0.12831950983099394,,,,,,,,,,2010
2010-09-01,,,,,,,-0.6908210018438277,,,,,,,,,,2010
2010-12-01,,,,,,,-0.400475460023896,,,,,,,,,,2011
2011-03-01,,,,,,,-0.5566741139572935,,,,,,,,,,2011
2011-06-01,,,,,,,-0.32733886848610727,,,,,,,,,,2011
2011-09-01,,,,,,,0.5682430953327033,,,,,,,,,,2011
2011-12-01,,,,,,,0.2730909401117702,,,,,,,,,,2012
2012-03-01,,,,,,,-0.8624052390135909,,,,,,,,,,2012
2012-06-01,,,,,,,-0.7473099107276403,,,,,,,,,,2012
2012-09-01,,,,,,,-0.3767089615787213,,,,,,,,,,2012
2012-12-01,,,,,,,0.08573107083579304,,,,,,,,,,2013
2013-03-01,,,,,,,-0.4221123053080414,,,,,,,,,,2013
2013-06-01,,,,,,,-0.02483025150344315,,,,,,,,,,2013
2013-09-01,,,,,,,1.0366365978104535,,,,,,,,,,2013
2013-12-01,,,,,,,-0.5438196864682415,,,,,,,,,,2014
2014-03-01,,,,,,,-0.5009092926365447,,,,,,,,,,2014
2014-06-01,,,,,,,0.026912165085972793,,,,,,,,,,2014
2014-09-01,,,,,,,0.3651042347195243,,,,,,,,,,2014
2014-12-01,,,,,,,0.8716851274406651,,,,,,,,,,2015
2015-03-01,,,,,,,1.0580255805830827,,,,,,,,,,2015
2015-06-01,,,,,,,-0.1104372622919236,,,,,,,,,,2015
2015-09-01,,,,,,,0.4128516680881639,,,,,,,,,,2015
2015-12-01,,,,,,,0.11618983305994916,,,,,,,,,,2016
2016-03-01,,,,,,,0.6743117698856783,,,,,,,,,,2016
2016-06-01,,,,,,,-0.10840668071627974,,,,,,,,,,2016
2016-09-01,,,,,,,-0.479125591060991,,,,,,,,,,2016
2016-12-01,,,,,,,0.3411784613015031,,,,,,,,,,2017
2017-03-01,,,,,,,0.6248501452254837,,,,,,,,,,2017
2017-06-01,,,,,,,0.4926969739407774,,,,,,,,,,2017
2017-09-01,,,,,,,-0.8728041587158627,,,,,,,,,,2017
2017-12-01,,,,,,,-0.6453375540006622,,,,,,,,,,2018
2018-03-01,,,,,,,-0.8839844530134103,,,,,,,,,,2018
2018-06-01,,,,,,,-0.6201139860182131,,,,,,,,,,2018
2018-09-01,,,,,,,-0.16794618916581888,,,,,,,,,,2018
2018-12-01,,,,,,,0.06730876348873743,,,,,,,,,,2019
2019-03-01,,,,,,,-0.0990032412757751,,,,,,,,,,2019
2019-06-01,,,,,,,-0.006559498025946445,,,,,,,,,,2019
2019-09-01,,,,,,,0.13811839693541145,,,,,,,,,,2019
2019-12-01,,,,,,,-0.04806362466942671,,,,,,,,,,2020
2020-03-01,,,,,,,-0.8189530196482361,,,,,,,,,,2020
2020-06-01,,,,,,,-0.06474616930071574,,,,,,,,,,2020
2020-09-01,,,,,,,-0.5936317367551875,,,,,,,,,,2020
2020-12-01,,,,,,,-0.5842956335740025,,,,,,,,,,2021
2021-03-01,,,,,,,0.7298288676251347,,,,,,,,,,2021
2021-06-01,,,,,,,-0.6436421480706193,,,,,,,,,,2021
2021-09-01,,,,,,,-0.6765706251410216,,,,,,,,,,2021
2021-12-01,,,,,,,-0.23418580114644907,,,,,,,,,,2022
2022-03-01,,,,,,,0.02701318017668735,,,,,,,,,,2022
2022-06-01,,,,,,,0.6361734916807813,,,,,,,,,,2022
2022-09-01,,,,,,,-1.300841074074768,,,,,,,,,,2022
2004-09-01,,,,,,,,0.9302778397861272,,,,,,,,,2004
2004-12-01,,,,,,,,-0.27666815959440916,,,,,,,,,2005
2005-03-01,,,,,,,,0.20632257919927463,,,,,,,,,2005
2005-06-01,,,,,,,,-0.2782768730266016,,,,,,,,,2005
2005-09-01,,,,,,,,0.2303753095632232,,,,,,,,,2005
2005-12-01,,,,,,,,-0.9652072673552319,,,,,,,,,2006
2006-03-01,,,,,,,,-0.6997315494940087,,,,,,,,,2006
2006-06-01,,,,,,,,0.852997169201252,,,,,,,,,2006
2006-09-01,,,,,,,,1.0516910824518415,,,,,,,,,2006
2006-12-01,,,,,,,,1.415482438323306,,,,,,,,,2007
2007-03-01,,,,,,,,0.4109065177702858,,,,,,,,,2007
2007-06-01,,,,,,,,0.17049957456964904,,,,,,,,,2007
2007-09-01,,,,,,,,-0.4667623798493923,,,,,,,,,2007
2007-12-01,,,,,,,,1.0460704648759693,,,,,,,,,2008
2008-03-01,,,,,,,,-0.46146426055241224,,,,,,,,,2008
2008-06-01,,,,,,,,-0.14508988057508976,,,,,,,,,2008
2008-09-01,,,,,,,,-0.45658134606180334,,,,,,,,,2008
2008-12-01,,,,,,,,-0.2621171990487377,,,,,,,,,2009
2009-03-01,,,,,,,,0.9954801858060985,,,,,,,,,2009
2009-06-01,,,,,,,,0.7691526444331502,,,,,,,,,2009
2009-09-01,,,,,,,,0.783187473351406,,,,,,,,,2009
2009-12-01,,,,,,,,-0.2402008139216752,,,,,,,,,2010
2010-03-01,,,,,,,,0.5784986486275843,,,,,,,,,2010
2010-06-01,,,,,,,,0.12831950983099394,,,,,,,,,2010
2010-09-01,,,,,,,,-0.6908210018438274,,,,,,,,,2010
2010-12-01,,,,,,,,-0.4004754600238962,,,,,,,,,2011
2011-03-01,,,,,,,,-0.5566741139572936,,,,,,,,,2011
2011-06-01,,,,,,,,-0.32733886848610716,,,,,,,,,2011
2011-09-01,,,,,,,,0.5682430953327033,,,,,,,,,2011
2011-12-01,,,,,,,,0.27309094011177015,,,,,,,,,2012
2012-03-01,,,,,,,,-0.8624052390135912,,,,,,,,,2012
2012-06-01,,,,,,,,-0.7473099107276403,,,,,,,,,2012
2012-09-01,,,,,,,,-0.376708961578721,,,,,,,,,2012
2012-12-01,,,,,,,,0.08573107083579319,,,,,,,,,2013
2013-03-01,,,,,,,,-0.42211230530804117,,,,,,,,,2013
2013-06-01,,,,,,,,-0.024830251503443063,,,,,,,,,2013
2013-09-01,,,,,,,,1.036636597810454,,,,,,,,,2013
2013-12-01,,,,,,,,-0.5438196864682414,,,,,,,,,2014
2014-03-01,,,,,,,,-0.5009092926365446,,,,,,,,,2014
2014-06-01,,,,,,,,0.026912165085972408,,,,,,,,,2014
2014-09-01,,,,,,,,0.36510423471952436,,,,,,,,,2014
2014-12-01,,,,,,,,0.8716851274406648,,,,,,,,,2015
2015-03-01,,,,,,,,1.0580255805830832,,,,,,,,,2015
2015-06-01,,,,,,,,-0.11043726229192306,,,,,,,,,2015
2015-09-01,,,,,,,,0.4128516680881639,,,,,,,,,2015
2015-12-01,,,,,,,,0.116189833059949,,,,,,,,,2016
2016-03-01,,,,,,,,0.6743117698856785,,,,,,,,,2016
2016-06-01,,,,,,,,-0.10840668071627961,,,,,,,,,2016
2016-09-01,,,,,,,,-0.4791255910609907,,,,,,,,,2016
2016-12-01,,,,,,,,0.3411784613015034,,,,,,,,,2017
2017-03-01,,,,,,,,0.6248501452254839,,,,,,,,,2017
2017-06-01,,,,,,,,0.4926969739407777,,,,,,,,,2017
2017-09-01,,,,,,,,-0.8728041587158626,,,,,,,,,2017
2017-12-01,,,,,,,,-0.645337554000662,,,,,,,,,2018
2018-03-01,,,,,,,,-0.8839844530134103,,,,,,,,,2018
2018-06-01,,,,,,,,-0.6201139860182131,,,,,,,,,2018
2018-09-01,,,,,,,,-0.16794618916581852,,,,,,,,,2018
2018-12-01,,,,,,,,0.06730876348873784,,,,,,,,,2019
2019-03-01,,,,,,,,-0.0990032412757752,,,,,,,,,2019
2019-06-01,,,,,,,,-0.006559498025946445,,,,,,,,,2019
2019-09-01,,,,,,,,0.138118396935412,,,,,,,,,2019
2019-12-01,,,,,,,,-0.04806362466942659,,,,,,,,,2020
2020-03-01,,,,,,,,-0.8189530196482359,,,,,,,,,2020
2020-06-01,,,,,,,,-0.06474616930071574,,,,,,,,,2020
2020-09-01,,,,,,,,-0.5936317367551872,,,,,,,,,2020
2020-12-01,,,,,,,,-0.5842956335740024,,,,,,,,,2021
2021-03-01,,,,,,,,0.7298288676251345,,,,,,,,,2021
2021-06-01,,,,,,,,-0.6436421480706189,,,,,,,,,2021
2021-09-01,,,,,,,,-0.6765706251410216,,,,,,,,,2021
2021-12-01,,,,,,,,-0.23418580114644894,,,,,,,,,2022
2022-03-01,,,,,,,,0.02701318017668708,,,,,,,,,2022
2022-06-01,,,,,,,,0.6361734916807812,,,,,,,,,2022
2022-09-01,,,,,,,,-1.3008410740747678,,,,,,,,,2022
2009-09-01,,,,,,,,,0.1702497093803754,,,,,,,,2009
2009-12-01,,,,,,,,,0.06845224014821928,,,,,,,,2010
2010-03-01,,,,,,,,,-0.04755082915525394,,,,,,,,2010
2010-06-01,,,,,,,,,0.705478893884361,,,,,,,,2010
2010-09-01,,,,,,,,,0.5535452887319616,,,,,,,,2010
2010-12-01,,,,,,,,,0.8899583977022799,,,,,,,,2011
2011-03-01,,,,,,,,,0.5895536168800923,,,,,,,,2011
2011-06-01,,,,,,,,,-0.40369479449547446,,,,,,,,2011
2011-09-01,,,,,,,,,-0.06938960168784461,,,,,,,,2011
2011-12-01,,,,,,,,,-0.5169925760303378,,,,,,,,2012
2012-03-01,,,,,,,,,-1.3269948511375191,,,,,,,,2012
2012-06-01,,,,,,,,,0.11991002471913578,,,,,,,,2012
2012-09-01,,,,,,,,,-1.1784054152200159,,,,,,,,2012
2012-12-01,,,,,,,,,-0.7838422200800211,,,,,,,,2013
2013-03-01,,,,,,,,,0.7884905376874979,,,,,,,,2013
2013-06-01,,,,,,,,,0.11886236963613955,,,,,,,,2013
2013-09-01,,,,,,,,,0.8551561442175233,,,,,,,,2013
2013-12-01,,,,,,,,,0.27058355053002053,,,,,,,,2014
2014-03-01,,,,,,,,,0.007492420801672648,,,,,,,,2014
2014-06-01,,,,,,,,,-0.15650588156319586,,,,,,,,2014
2014-09-01,,,,,,,,,0.8192407325234016,,,,,,,,2014
2014-12-01,,,,,,,,,-0.5802653906312057,,,,,,,,2015
2015-03-01,,,,,,,,,0.42387044108518834,,,,,,,,2015
2015-06-01,,,,,,,,,0.5507155073159042,,,,,,,,2015
2015-09-01,,,,,,,,,-0.06841575447771518,,,,,,,,2015
2015-12-01,,,,,,,,,-0.6403455544687774,,,,,,,,2016
2016-03-01,,,,,,,,,0.18411593810897456,,,,,,,,2016
2016-06-01,,,,,,,,,0.06874933805272283,,,,,,,,2016
2016-09-01,,,,,,,,,-0.7343611777952607,,,,,,,,2016
2016-12-01,,,,,,,,,1.8464272449531844,,,,,,,,2017
2017-03-01,,,,,,,,,-0.4211272237028522,,,,,,,,2017
2017-06-01,,,,,,,,,-0.5298849669160697,,,,,,,,2017
2017-09-01,,,,,,,,,0.03446741188857322,,,,,,,,2017
2017-12-01,,,,,,,,,-0.3951060440635956,,,,,,,,2018
2018-03-01,,,,,,,,,-0.41062272394844923,,,,,,,,2018
2018-06-01,,,,,,,,,-0.6372844112692968,,,,,,,,2018
2018-09-01,,,,,,,,,0.6610449240147955,,,,,,,,2018
2018-12-01,,,,,,,,,0.16304352090194524,,,,,,,,2019
2019-03-01,,,,,,,,,1.3411869112293375,,,,,,,,2019
2019-06-01,,,,,,,,,-0.7036058439052708,,,,,,,,2019
2019-09-01,,,,,,,,,-0.8405036377822546,,,,,,,,2019
2019-12-01,,,,,,,,,-0.3126237068062692,,,,,,,,2020
2020-03-01,,,,,,,,,-0.5765405427679499,,,,,,,,2020
2020-06-01,,,,,,,,,-0.10822130711518287,,,,,,,,2020
2020-09-01,,,,,,,,,0.06149072140720612,,,,,,,,2020
2020-12-01,,,,,,,,,-0.3151553239947651,,,,,,,,2021
2021-03-01,,,,,,,,,-0.11461254074443902,,,,,,,,2021
2021-06-01,,,,,,,,,0.362801514389708,,,,,,,,2021
